           0           4           9  -5.3550000000000004                0           3           7  -13.359000000000000        8.0039999999999996                1          -1  0.25197631533948472      -0.11785113019775786     
           1           2           5 -0.20100000000000001                0           1           3  -27.597999999999999        27.396999999999998                1          -1  0.36514837167011077      -0.22360679774997883     
           1           2           5 -0.20100000000000001                0           3           7  -13.359000000000000        13.157999999999999                1          -1 -0.29277002188456003      -0.15430334996209180     
           1           2           5 -0.20100000000000001                1           1           3  -8.5169999999999995        8.3159999999999989                1          -1  0.36514837167011077      -0.22360679774997883     
           1           2           5 -0.20100000000000001                0           3           5  -8.4550000000000001        8.2539999999999996                1          -1 -0.29277002188456003        3.9840953644479753E-002
           2           0           1   1.8550000000000000                0           1           3  -27.597999999999999        29.452999999999999                1          -1 -0.57735026918962584      -0.40824829046386307     
           2           0           1   1.8550000000000000                0           1           1  -26.338000000000001        28.193000000000001                1          -1 -0.57735026918962584       0.40824829046386291     
           2           0           1   1.8550000000000000                1           1           3  -8.5169999999999995        10.372000000000000                1          -1 -0.57735026918962584      -0.40824829046386307     
           2           0           1   1.8550000000000000                1           1           1  -6.6900000000000004        8.5449999999999999                1          -1 -0.57735026918962584       0.40824829046386291     
           0           4           7   1.9179999999999999                0           3           7  -13.359000000000000        15.276999999999999                1          -1  0.25197631533948472        2.2271770159368664E-002
           0           4           7   1.9179999999999999                0           3           5  -8.4550000000000001        10.372999999999999                1          -1  0.25197631533948472       0.13363062095621217     
           1           2           3   2.9079999999999999                0           1           3  -27.597999999999999        30.506000000000000                1          -1  0.36514837167011077        9.1287092917527735E-002
           1           2           3   2.9079999999999999                0           1           1  -26.338000000000001        29.246000000000002                1          -1  0.36514837167011077       0.28867513459481298     
           1           2           3   2.9079999999999999                1           1           3  -8.5169999999999995        11.424999999999999                1          -1  0.36514837167011077        9.1287092917527735E-002
           1           2           3   2.9079999999999999                0           3           5  -8.4550000000000001        11.363000000000000                1          -1 -0.29277002188456003       0.18257418583505550     
           1           2           3   2.9079999999999999                1           1           1  -6.6900000000000004        9.5980000000000008                1          -1  0.36514837167011077       0.28867513459481298     
           1           3           7   7.3670000000000000                0           2           5  -20.824999999999999        28.192000000000000                1          -1 -0.29277002188455969      -0.15430334996209180     
           2           1           3   8.1850000000000005                0           0           1  -33.448000000000000        41.633000000000003                1          -1 -0.57735026918962584      -0.40824829046386307     
           2           1           3   8.1850000000000005                0           2           5  -20.824999999999999        29.009999999999998                1          -1  0.36514837167011077      -0.22360679774997883     
